City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Geraldton,AU,2021-12-13 02:41:07,-28.7667,114.6,77.41,41,0,11.5
296,Bud,US,2021-12-13 02:41:23,39.447,-86.1758,40.03,64,8,7.54
297,Ribeira Grande,PT,2021-12-13 02:40:22,38.5167,-28.7,58.42,52,100,13.06
298,Harper,LR,2021-12-13 02:41:24,4.375,-7.7169,79.12,84,10,5.86
299,San Patricio,US,2021-12-13 02:40:27,28.017,-97.5169,62.69,75,1,4.38
300,Seinajoki,FI,2021-12-13 02:37:29,62.7945,22.8282,33.4,94,90,3.0
301,Kintampo,GH,2021-12-13 02:41:25,8.0563,-1.7306,76.89,34,74,3.98
302,Vestmannaeyjar,IS,2021-12-13 02:41:25,63.4427,-20.2734,43.5,73,100,16.04
303,Urzhum,RU,2021-12-13 02:41:26,57.1141,49.9996,7.36,88,87,6.33
304,Grafton,US,2021-12-13 02:37:08,42.207,-71.6856,38.77,54,1,1.01
305,Coihaique,CL,2021-12-13 02:40:01,-45.5752,-72.0662,50.61,76,0,3.44
306,Saint-Pierre,RE,2021-12-13 02:38:41,-21.3393,55.4781,76.68,73,0,17.27
307,College,US,2021-12-13 02:41:27,64.8569,-147.8028,-11.79,69,75,0.0
308,Gravdal,NO,2021-12-13 02:41:27,68.1214,13.5031,34.54,85,76,12.33
309,Ancud,CL,2021-12-13 02:41:28,-41.8697,-73.8203,49.53,82,100,5.01
310,Egvekinot,RU,2021-12-13 02:38:48,66.3167,-179.1667,-20.78,76,6,7.87
311,Coxim,BR,2021-12-13 02:41:29,-18.5067,-54.76,74.41,93,96,3.87
312,Obuasi,GH,2021-12-13 02:41:29,6.206,-1.6619,72.88,98,57,1.9
313,Saint George,US,2021-12-13 02:36:30,37.1041,-113.5841,42.64,58,1,1.01
314,Meadville,US,2021-12-13 02:41:30,41.6414,-80.1515,39.58,59,1,1.99
315,Talara,PE,2021-12-13 02:41:30,-4.5772,-81.2719,67.35,86,21,8.63
316,Las Vegas,US,2021-12-13 02:41:16,36.175,-115.1372,48.88,33,1,4.61
317,Jumla,NP,2021-12-13 02:39:04,29.2747,82.1838,46.29,25,42,2.62
318,Necochea,AR,2021-12-13 02:41:31,-38.5473,-58.7368,58.89,68,5,8.3
319,Collierville,US,2021-12-13 02:40:01,35.042,-89.6645,41.79,68,1,3.44
320,Binga,ZW,2021-12-13 02:42:32,-17.6203,27.3414,76.23,44,64,1.86
321,Fairbanks,US,2021-12-13 02:38:48,64.8378,-147.7164,-11.78,71,20,0.0
322,Gachala,CO,2021-12-13 02:42:33,4.6924,-73.5204,64.15,93,100,2.77
323,Bilibino,RU,2021-12-13 02:42:33,68.0546,166.4372,-33.11,94,24,4.81
324,Codrington,AU,2021-12-13 02:42:34,-38.2667,141.9667,72.39,56,96,24.56
325,Bismarck,US,2021-12-13 02:38:33,46.8083,-100.7837,36.88,75,1,0.0
326,Maceio,BR,2021-12-13 02:42:34,-9.6658,-35.7353,78.24,88,75,3.44
327,Lazaro Cardenas,MX,2021-12-13 02:42:35,17.9583,-102.2,77.5,84,2,2.55
328,Den Helder,NL,2021-12-13 02:42:35,52.9599,4.7593,51.78,95,90,15.01
329,Itoman,JP,2021-12-13 02:42:36,26.1247,127.6694,68.02,76,75,24.16
330,Vila Velha,BR,2021-12-13 02:42:36,-20.3297,-40.2925,78.75,85,20,8.01
331,Rach Gia,VN,2021-12-13 02:42:37,10.0167,105.0833,76.95,65,99,16.64
332,Mount Gambier,AU,2021-12-13 02:42:37,-37.8333,140.7667,67.91,60,75,11.5
333,Coari,BR,2021-12-13 02:42:38,-4.085,-63.1414,73.78,98,99,3.0
334,Meulaboh,ID,2021-12-13 02:42:38,4.1363,96.1285,80.56,81,89,4.63
335,Tigil,RU,2021-12-13 02:41:51,57.8,158.6667,19.38,87,100,14.43
336,Gumdag,TM,2021-12-13 02:42:39,39.2061,54.5906,40.23,76,2,5.66
337,Barcelos,PT,2021-12-13 02:40:53,41.5388,-8.6151,52.92,80,8,5.7
338,Galle,LK,2021-12-13 02:40:57,6.0367,80.217,79.86,79,100,3.51
339,Barabinsk,RU,2021-12-13 02:42:40,55.3571,78.357,10.35,95,100,8.12
340,Sao Joao Da Barra,BR,2021-12-13 02:40:15,-21.6403,-41.0511,75.78,92,100,15.52
341,Petropavlovsk-Kamchatskiy,RU,2021-12-13 02:42:40,53.0452,158.6483,30.78,64,0,4.47
342,Oranjemund,NA,2021-12-13 02:42:41,-28.55,16.4333,60.13,95,7,3.98
343,Kutum,SD,2021-12-13 02:42:41,14.2,24.6667,62.19,37,74,6.24
344,Zhigansk,RU,2021-12-13 02:39:23,66.7697,123.3711,-34.1,99,91,11.23
345,Guerrero Negro,MX,2021-12-13 02:42:42,27.9769,-114.0611,60.96,68,60,8.75
346,Orlik,RU,2021-12-13 02:42:43,52.5178,99.825,0.77,94,70,2.28
347,Tilichiki,RU,2021-12-13 02:42:43,60.4667,166.1,4.86,95,100,25.86
348,Iberia,US,2021-12-13 02:42:44,29.9502,-91.7507,53.56,76,1,3.44
349,Cockburn Town,TC,2021-12-13 02:39:55,21.4612,-71.1419,80.02,74,0,20.54
350,Floro,NO,2021-12-13 02:42:44,61.5996,5.0328,46.36,71,90,16.11
351,Payo,ID,2021-12-13 02:42:45,-3.7508,103.6372,84.4,68,76,4.18
352,Ahipara,NZ,2021-12-13 02:42:45,-35.1667,173.1667,68.4,95,100,6.38
353,Caravelas,BR,2021-12-13 02:42:46,-17.7125,-39.2481,75.7,86,96,7.23
354,Khorixas,NA,2021-12-13 02:42:47,-20.3667,14.9667,74.19,42,41,3.24
355,Markova,UA,2021-12-13 02:42:47,48.6758,24.4138,30.15,97,100,6.6
356,Ciechanow,PL,2021-12-13 02:42:47,52.8814,20.62,28.71,99,59,2.57
357,Hobyo,SO,2021-12-13 02:42:48,5.3505,48.5268,77.99,80,22,19.84
358,Ankang,CN,2021-12-13 02:42:48,32.68,109.0172,49.37,53,57,3.31
359,Lavrentiya,RU,2021-12-13 02:42:49,65.5833,-171.0,-14.98,90,60,2.84
360,Mazagao,BR,2021-12-13 02:42:50,-0.115,-51.2894,80.65,92,95,4.59
361,Constantine,DZ,2021-12-13 02:42:11,36.365,6.6147,40.41,87,75,3.44
362,Alenquer,BR,2021-12-13 02:42:47,-1.9417,-54.7383,79.14,91,100,2.55
363,Goderich,CA,2021-12-13 02:43:51,43.7501,-81.7165,43.12,61,68,24.16
364,Sayyan,YE,2021-12-13 02:43:51,15.1718,44.3244,38.46,65,0,3.15
365,Menomonie,US,2021-12-13 02:43:51,44.8755,-91.9193,34.57,74,100,3.44
366,Henties Bay,NA,2021-12-13 02:42:03,-22.116,14.2845,60.85,92,2,7.4
367,Tecpan,GT,2021-12-13 02:43:52,14.7623,-90.9947,55.62,97,4,5.59
368,Sangar,RU,2021-12-13 02:43:53,63.9242,127.4739,-28.5,97,100,2.84
369,La Palma,US,2021-12-13 02:43:53,33.8464,-118.0467,59.61,71,1,1.99
370,Naze,JP,2021-12-13 02:41:14,28.3667,129.4833,59.92,70,95,16.02
371,Pajapan,MX,2021-12-13 02:43:54,18.25,-94.7,70.3,92,17,7.31
372,Kichera,RU,2021-12-13 02:43:54,55.9375,110.0997,7.92,83,100,4.88
373,Terrace Bay,CA,2021-12-13 02:43:55,48.7834,-87.1,37.02,86,97,10.6
374,Lorengau,PG,2021-12-13 02:43:55,-2.0226,147.2712,85.48,74,100,13.96
375,Canton,CN,2021-12-13 02:43:56,23.1167,113.25,66.0,49,0,9.95
376,Klaksvik,FO,2021-12-13 02:43:56,62.2266,-6.589,38.32,98,100,24.63
377,Elizabeth City,US,2021-12-13 02:40:20,36.2946,-76.2511,44.62,75,1,0.0
378,Roald,NO,2021-12-13 02:43:57,62.5833,6.1333,44.74,70,90,12.66
379,Saurimo,AO,2021-12-13 02:43:57,-9.6608,20.3916,64.98,98,100,3.27
380,Nouadhibou,MR,2021-12-13 02:43:58,20.931,-17.0347,62.58,72,0,18.41
381,Uinskoye,RU,2021-12-13 02:43:58,56.8817,56.5813,4.8,92,33,4.34
382,Tonj,SS,2021-12-13 02:43:59,7.2737,28.6822,74.95,33,57,2.82
383,Ejido,VE,2021-12-13 02:43:59,8.5514,-71.2375,66.81,99,94,2.19
384,Mackay,AU,2021-12-13 02:41:24,-21.15,149.2,89.69,58,25,18.41
385,Ixtapa,MX,2021-12-13 02:44:00,20.7,-105.2,70.14,91,53,1.99
386,Coyah,GN,2021-12-13 02:44:01,9.75,-13.4167,77.45,87,91,1.97
387,Koszalin,PL,2021-12-13 02:44:01,54.1944,16.1722,35.89,99,100,5.39
388,Westport,US,2021-12-13 02:44:02,41.1415,-73.3579,44.98,56,1,1.01
389,Taoru,IN,2021-12-13 02:44:02,28.2167,76.95,51.46,45,55,3.6
390,Aklavik,CA,2021-12-13 02:42:18,68.2191,-135.0107,-4.97,90,100,20.36
391,Zonguldak,TR,2021-12-13 02:44:03,41.25,31.8333,42.44,74,10,3.13
392,Udachnyy,RU,2021-12-13 02:44:03,66.4167,112.4,-47.56,71,87,3.71
393,Port Moresby,PG,2021-12-13 02:44:04,-9.4431,147.1797,87.22,70,90,5.75
394,Paraiso,CR,2021-12-13 02:44:04,9.8383,-83.8656,65.26,95,68,4.21
395,Khani,GE,2021-12-13 02:44:05,41.9563,42.9566,42.37,41,36,8.08
396,San Cristobal,VE,2021-12-13 02:39:30,7.7669,-72.225,69.98,90,90,3.06
397,Vostochnyy,RU,2021-12-13 02:44:06,55.8167,37.8667,25.11,91,100,8.41
398,Wukari,NG,2021-12-13 02:44:06,7.85,9.7833,71.67,26,30,4.52
399,Tura,IN,2021-12-13 02:44:07,25.5198,90.2201,67.57,57,0,1.01
400,Innisfail,AU,2021-12-13 02:44:07,-17.5333,146.0333,90.88,65,33,10.16
401,Aksu,CN,2021-12-13 02:44:08,41.1231,80.2644,21.87,66,19,1.28
402,Ponta Delgada,PT,2021-12-13 02:44:08,37.7333,-25.6667,56.5,62,20,8.05
403,Dawson Creek,CA,2021-12-13 02:44:09,55.7666,-120.2362,4.64,78,90,8.05
404,Oktyabrskoye,RU,2021-12-13 02:44:09,43.0645,44.7417,28.54,100,40,4.47
405,Vanimo,PG,2021-12-13 02:44:10,-2.6741,141.3028,86.16,69,100,6.08
406,Muleba,TZ,2021-12-13 02:44:11,-1.8397,31.6544,67.46,76,100,6.8
407,Robertson,US,2021-12-13 02:44:11,36.5167,-86.8667,40.96,56,1,0.0
408,Myitkyina,MM,2021-12-13 02:44:12,25.3833,97.4,70.43,49,15,1.92
409,Sisimiut,GL,2021-12-13 02:45:12,66.9395,-53.6735,16.0,80,20,11.41
410,Launceston,AU,2021-12-13 02:45:14,-41.45,147.1667,72.61,48,1,5.01
411,Vinh,VN,2021-12-13 02:44:16,18.6667,105.6667,66.04,74,99,7.25
412,Bonthe,SL,2021-12-13 02:45:15,7.5264,-12.505,77.47,88,17,3.02
413,Anadyr,RU,2021-12-13 02:45:15,64.75,177.4833,-21.53,92,100,7.7
414,Makokou,GA,2021-12-13 02:45:16,0.5738,12.8642,70.07,98,100,2.24
415,Port Macquarie,AU,2021-12-13 02:42:03,-31.4333,152.9167,75.88,58,1,13.4
416,Ngunut,ID,2021-12-13 02:45:16,-8.1058,112.0159,84.7,66,41,9.98
417,Ulaanbaatar,MN,2021-12-13 02:45:17,47.9077,106.8832,-2.07,71,6,0.0
418,Strezhevoy,RU,2021-12-13 02:45:18,60.7333,77.5889,-0.42,99,86,3.27
419,Shelburne,CA,2021-12-13 02:42:32,44.0787,-80.2041,37.56,70,43,21.45
420,Cherskiy,RU,2021-12-13 02:45:19,68.75,161.3,-37.39,99,96,0.54
421,Asfi,MA,2021-12-13 02:45:19,32.2994,-9.2372,61.9,58,4,1.77
422,Balkhash,KZ,2021-12-13 02:45:20,46.844,74.9804,23.61,86,40,8.95
423,Bac Lieu,VN,2021-12-13 02:45:20,9.285,105.7244,80.51,73,63,7.27
424,Killybegs,IE,2021-12-13 02:45:21,54.6333,-8.45,46.9,70,100,18.01
425,Rorvik,NO,2021-12-13 02:44:20,64.8621,11.2373,39.83,88,100,15.97
426,Landeck,AT,2021-12-13 02:45:21,47.1301,10.5636,38.14,98,100,0.38
427,Belaya Gora,RU,2021-12-13 02:45:22,68.5333,146.4167,-44.63,100,100,1.72
428,Altamira,BR,2021-12-13 02:45:22,-3.2033,-52.2064,73.83,96,99,0.89
429,Alofi,NU,2021-12-13 02:45:23,-19.0595,-169.9187,80.49,74,5,6.91
430,Mindelo,CV,2021-12-13 02:45:23,16.8901,-24.9804,72.95,73,75,27.63
431,Cuiluan,CN,2021-12-13 02:45:24,47.72,128.648,6.21,67,99,9.31
432,Zagora,MA,2021-12-13 02:45:24,30.3484,-5.8365,53.24,54,2,2.77
433,Broager,DK,2021-12-13 02:42:13,54.8874,9.681,46.13,100,90,1.14
434,Lodja,CD,2021-12-13 02:43:31,-3.4833,23.4333,68.86,99,96,2.1
435,Gouyave,GD,2021-12-13 02:45:26,12.1646,-61.7296,75.97,94,75,12.66
436,Nakanojo,JP,2021-12-13 02:45:27,36.5833,138.85,42.82,31,18,18.01
437,Calama,CL,2021-12-13 02:45:27,-22.4667,-68.9333,55.89,18,12,14.97
438,Mitu,CO,2021-12-13 02:45:28,1.1983,-70.1733,73.36,92,77,2.01
439,Filingue,NE,2021-12-13 02:45:29,14.3521,3.3168,72.32,18,39,8.81
440,Homer,US,2021-12-13 02:45:29,59.6425,-151.5483,12.07,56,1,9.22
441,Pontianak,ID,2021-12-13 02:41:08,-0.0333,109.3333,84.18,79,75,6.91
442,Aloleng,PH,2021-12-13 02:45:30,16.1307,119.7824,84.49,58,83,6.42
443,Carmen,MX,2021-12-13 02:45:30,18.6333,-91.8333,75.24,94,90,0.0
444,Newry,GB,2021-12-13 02:45:31,54.1784,-6.3374,46.35,76,100,8.32
445,Praia Da Vitoria,PT,2021-12-13 02:45:31,38.7333,-27.0667,57.45,72,40,18.79
446,Boden,SE,2021-12-13 02:45:32,65.8252,21.6886,30.2,98,95,2.35
447,Hokitika,NZ,2021-12-13 02:45:32,-42.7167,170.9667,62.46,89,100,3.22
448,Port Lincoln,AU,2021-12-13 02:45:33,-34.7333,135.8667,64.44,55,100,14.43
449,Pisco,PE,2021-12-13 02:45:33,-13.7,-76.2167,66.02,94,0,13.8
450,Marawi,PH,2021-12-13 02:41:06,7.9986,124.2928,75.65,63,90,3.94
451,Turayf,SA,2021-12-13 02:45:34,31.6725,38.6637,48.45,71,0,9.22
452,Srednekolymsk,RU,2021-12-13 02:45:36,67.45,153.6833,-32.24,95,100,2.59
453,Kuching,MY,2021-12-13 02:45:36,1.55,110.3333,84.42,74,20,5.75
454,Xai-Xai,MZ,2021-12-13 02:42:02,-25.0519,33.6442,76.62,85,100,5.48
455,Ilebo,CD,2021-12-13 02:45:37,-4.3167,20.5833,70.27,98,100,0.78
456,Xiangfan,CN,2021-12-13 02:45:38,32.0422,112.1448,49.84,61,4,5.3
457,Sudzha,RU,2021-12-13 02:45:38,51.1976,35.2726,32.86,67,100,11.68
458,Chippewa Falls,US,2021-12-13 02:46:39,44.9369,-91.3929,34.74,77,1,3.44
459,Sao Miguel Do Araguaia,BR,2021-12-13 02:46:40,-13.275,-50.1628,72.75,97,100,5.48
460,Rurrenabaque,BO,2021-12-13 02:46:40,-14.4413,-67.5278,78.75,79,100,3.2
461,Matagami,CA,2021-12-13 02:46:41,49.7502,-77.6328,32.11,93,90,10.36
462,Lancaster,US,2021-12-13 02:43:22,40.2504,-76.2499,40.06,60,1,1.99
463,Loksa,EE,2021-12-13 02:46:42,59.5764,25.7214,32.94,91,100,7.87
464,Nabire,ID,2021-12-13 02:46:42,-3.3667,135.4833,84.27,71,98,4.9
465,Moose Factory,CA,2021-12-13 02:46:43,51.2585,-80.6094,26.6,86,90,6.91
466,Bejar,ES,2021-12-13 02:46:43,40.3864,-5.7634,42.58,61,2,3.24
467,Dingtao,CN,2021-12-13 02:46:44,35.0683,115.5625,43.36,40,0,9.4
468,Chapais,CA,2021-12-13 02:46:44,49.7834,-74.8492,28.18,93,100,12.19
469,Tiznit,MA,2021-12-13 02:46:45,29.5833,-9.5,58.87,40,77,5.88
470,Grinnell,US,2021-12-13 02:41:54,41.743,-92.7224,44.11,43,1,4.0
471,Nakhon Phanom,TH,2021-12-13 02:46:46,17.3333,104.4167,79.79,50,5,12.91
472,Torres,BR,2021-12-13 02:46:46,-29.3353,-49.7269,68.59,96,7,4.29
473,Aitape,PG,2021-12-13 02:46:47,-3.1374,142.3475,83.37,76,100,1.77
474,Mount Pleasant,US,2021-12-13 02:46:47,32.7941,-79.8626,50.0,84,1,0.0
475,Saint-Augustin,CA,2021-12-13 02:43:09,51.226,-58.6502,26.76,65,97,27.18
476,Krasnoselkup,RU,2021-12-13 02:46:48,65.7,82.4667,-26.36,92,96,5.88
477,Changping,CN,2021-12-13 02:46:48,40.2186,116.2197,31.64,17,0,1.12
478,North Bend,US,2021-12-13 02:46:49,43.4065,-124.2243,45.07,97,90,9.22
479,Yeppoon,AU,2021-12-13 02:46:49,-23.1333,150.7333,85.78,56,9,15.64
480,Diego De Almagro,CL,2021-12-13 02:46:50,-26.3667,-70.05,60.94,44,0,2.84
481,Sovetskiy,RU,2021-12-13 02:46:50,61.3614,63.5842,7.41,95,90,2.8
482,Kedrovyy,RU,2021-12-13 02:46:51,56.1667,91.8167,0.01,98,100,4.72
483,Comodoro Rivadavia,AR,2021-12-13 02:45:01,-45.8667,-67.5,57.06,82,85,6.91
484,Cabedelo,BR,2021-12-13 02:46:51,-6.9811,-34.8339,77.67,80,71,10.49
485,Requena,ES,2021-12-13 02:46:52,39.4883,-1.1004,42.71,84,39,2.48
486,Wanning,CN,2021-12-13 02:46:52,18.8003,110.3967,72.77,72,83,16.6
487,Dumas,US,2021-12-13 02:46:53,35.8656,-101.9732,58.42,12,1,20.71
488,Komsomolskiy,UZ,2021-12-13 02:46:53,40.4272,71.7189,33.22,64,100,2.3
489,Libreville,GA,2021-12-13 02:46:54,0.3925,9.4537,78.82,94,20,5.75
490,Zyryanka,RU,2021-12-13 02:46:54,65.75,150.85,-31.58,93,100,10.02
491,Emerald,AU,2021-12-13 02:46:55,-23.5333,148.1667,89.35,51,75,2.3
492,Santa Ana,US,2021-12-13 02:43:56,33.7456,-117.8678,59.34,72,1,0.0
493,Maragogi,BR,2021-12-13 02:46:56,-9.0122,-35.2225,78.12,82,15,9.86
494,Sorland,NO,2021-12-13 02:46:56,67.667,12.6934,40.1,93,100,21.45
495,Palmer,US,2021-12-13 02:46:56,42.1584,-72.3287,38.86,56,0,1.01
496,Tateyama,JP,2021-12-13 02:46:57,34.9833,139.8667,59.27,48,30,15.03
497,Ouesso,CG,2021-12-13 02:46:57,1.6136,16.0517,70.75,95,88,2.59
498,Kungurtug,RU,2021-12-13 02:46:57,50.5994,97.5228,1.47,82,48,0.34
499,Visby,SE,2021-12-13 02:46:58,57.6409,18.296,32.22,93,75,5.75
500,Fukue,JP,2021-12-13 02:46:58,32.6881,128.8419,46.76,61,75,9.22
501,Pachino,IT,2021-12-13 02:46:59,36.7186,15.0907,41.04,73,16,6.4
502,Westerland,DE,2021-12-13 02:46:59,54.9079,8.3033,46.42,100,90,9.22
503,Grootfontein,NA,2021-12-13 02:48:00,-19.5667,18.1167,63.97,82,59,1.14
504,Byron Bay,AU,2021-12-13 02:48:01,-28.65,153.6167,78.91,67,83,12.82
505,Port Blair,IN,2021-12-13 02:44:24,11.6667,92.75,82.36,65,57,16.26
506,Gioia Tauro,IT,2021-12-13 02:48:01,38.424,15.899,54.9,70,80,9.78
507,Roma,US,2021-12-13 02:45:04,43.2128,-75.4557,42.66,61,0,11.32
508,Kitahiroshima,JP,2021-12-13 02:48:02,42.9758,141.5672,32.59,35,82,7.0
509,Ayagoz,KZ,2021-12-13 02:48:02,47.9714,80.4392,16.41,95,100,7.23
510,Ryotsu,JP,2021-12-13 02:48:03,38.0833,138.4333,40.96,73,99,28.99
511,Nanortalik,GL,2021-12-13 02:48:03,60.1432,-45.2371,24.84,77,100,12.55
512,Mabaruma,GY,2021-12-13 02:48:04,8.2,-59.7833,72.5,100,100,1.79
513,Pochutla,MX,2021-12-13 02:48:05,15.7432,-96.4661,76.82,87,12,3.96
514,Chupa,RU,2021-12-13 02:48:05,66.27,33.0549,22.5,97,99,3.74
515,Santa Luzia,BR,2021-12-13 02:48:06,-19.7697,-43.8514,70.7,88,90,0.0
516,Nandgaon,IN,2021-12-13 02:48:06,20.3167,74.65,70.14,48,17,5.35
517,La Ronge,CA,2021-12-13 02:48:07,55.1001,-105.2842,3.45,85,90,1.14
518,Xinyang,CN,2021-12-13 02:48:08,32.1228,114.0656,48.13,53,0,2.3
519,Almenara,BR,2021-12-13 02:48:08,-16.1836,-40.6944,69.71,93,99,2.24
520,Copiapo,CL,2021-12-13 02:48:09,-27.3667,-70.3333,56.89,69,0,3.18
521,Bogalusa,US,2021-12-13 02:48:09,30.791,-89.8487,52.7,87,1,0.0
522,Razole,IN,2021-12-13 02:48:10,16.4833,81.8333,79.09,72,100,9.53
523,Partenit,UA,2021-12-13 02:48:10,44.578,34.3446,50.22,70,99,7.36
524,Banepa,NP,2021-12-13 02:48:10,27.6298,85.5214,43.12,87,20,0.0
525,Bubaque,GW,2021-12-13 02:48:11,11.2833,-15.8333,80.89,70,8,11.97
526,Luanda,AO,2021-12-13 02:48:11,-8.8368,13.2343,78.8,83,75,4.61
527,Almaznyy,RU,2021-12-13 02:48:12,48.0448,40.045,28.54,59,100,17.96
528,Salta,AR,2021-12-13 02:48:12,-24.7859,-65.4117,79.09,70,4,0.92
529,Kiunga,PG,2021-12-13 02:46:47,-6.1219,141.2906,77.99,87,100,3.94
530,Manicore,BR,2021-12-13 02:48:13,-5.8092,-61.3003,74.59,98,100,1.99
531,Plouzane,FR,2021-12-13 02:48:14,48.3833,-4.6167,51.89,93,75,10.36
532,Ribeira Brava,PT,2021-12-13 02:48:14,32.65,-17.0667,63.72,79,39,2.62
533,Tema,GH,2021-12-13 02:48:15,5.667,-0.0166,82.81,83,0,5.75
534,Niquelandia,BR,2021-12-13 02:48:15,-14.4739,-48.4597,72.16,94,100,2.48
535,Tessalit,ML,2021-12-13 02:48:16,20.1986,1.0114,66.58,11,82,7.9
536,Marysville,US,2021-12-13 02:48:17,48.0518,-122.1771,41.45,92,90,3.0
537,Inongo,CD,2021-12-13 02:48:17,-1.95,18.2667,69.76,93,100,5.14
538,Gracias,HN,2021-12-13 02:48:18,14.5833,-88.5833,64.83,99,81,3.44
539,Nong Phai,TH,2021-12-13 02:48:18,15.9903,101.0618,77.0,54,10,10.07
540,Porto Walter,BR,2021-12-13 02:48:19,-8.2686,-72.7439,74.01,97,82,2.48
541,Ondjiva,AO,2021-12-13 02:48:20,-17.0667,15.7333,69.01,77,79,4.16
542,Mari,BR,2021-12-13 02:46:18,-7.06,-35.3194,77.49,86,24,4.85
543,Dauphin,CA,2021-12-13 02:48:21,51.1494,-100.0502,37.54,60,75,17.27
544,Guanica,PR,2021-12-13 02:48:22,17.9716,-66.908,78.19,86,32,1.01
545,Quatre Cocos,MU,2021-12-13 02:48:22,-20.2078,57.7625,76.08,70,17,12.77
546,Biak,ID,2021-12-13 02:49:23,-0.9131,122.8766,85.32,65,60,2.53
547,Paranapanema,BR,2021-12-13 02:49:23,-23.3886,-48.7228,68.79,83,43,8.37
548,Punta Alta,AR,2021-12-13 02:47:23,-38.8759,-62.0736,68.83,36,47,16.24
549,Kudymkar,RU,2021-12-13 02:49:24,59.0173,54.656,1.78,92,88,5.37
550,Kamaishi,JP,2021-12-13 02:49:24,39.2667,141.8833,31.15,64,49,27.09
551,Matay,EG,2021-12-13 02:49:25,28.419,30.7792,60.96,61,100,4.79
552,Senanga,ZM,2021-12-13 02:49:25,-16.1167,23.2667,73.29,62,100,6.85
553,Gold Coast,AU,2021-12-13 02:47:26,-28.0,153.4333,84.45,66,40,7.0
554,Ketchikan,US,2021-12-13 02:49:26,55.3422,-131.6461,34.27,64,90,18.41
555,Marsaxlokk,MT,2021-12-13 02:49:27,35.8419,14.5431,55.08,87,20,11.5
556,Lagunas,PE,2021-12-13 02:49:27,-5.2269,-75.6753,76.35,81,31,2.51
557,Burnie,AU,2021-12-13 02:49:28,-41.0667,145.9167,65.91,60,17,9.55
558,Santa Marta,CO,2021-12-13 02:48:14,11.2408,-74.199,80.65,69,40,3.44
559,Nkan,GA,2021-12-13 02:49:29,0.3833,9.7833,78.57,95,92,2.89
560,Alice Springs,AU,2021-12-13 02:46:57,-23.7,133.8833,90.95,17,72,4.61
561,Kavaratti,IN,2021-12-13 02:49:30,10.5669,72.642,81.97,71,93,4.47
562,Garmisch-Partenkirchen,DE,2021-12-13 02:49:30,47.4921,11.0958,40.1,100,100,3.83
563,Karaton,ID,2021-12-13 02:49:31,-6.3424,106.1045,88.95,66,100,5.41
